Gene name	GO term accession
SESN3	GO:0005634
SESN3	GO:1901031
SESN3	GO:0005737
SESN3	GO:1904262
SESN3	GO:0016684
SESN3	GO:0070728
SESN3	GO:0016239
SESN3	GO:0071233
SESN3	GO:1990253
SESN3	GO:0061700
SESN3	GO:0031932
SESN3	GO:0071230
SESN3	GO:0051896
SESN3	GO:0046626
SESN3	GO:0042593
SESN3	GO:0042149
SESN3	GO:0038203
SESN3	GO:0034198
SESN3	GO:0032868
SLC33A1	GO:0016021
SLC33A1	GO:0016020
SLC33A1	GO:0008521
SLC33A1	GO:0015876
SLC33A1	GO:1902600
SLC33A1	GO:0015295
SLC33A1	GO:0005615
NPC2	GO:0032367
NPC2	GO:0005576
NPC2	GO:0120009
NPC2	GO:0015485
NPC2	GO:0019899
NPC2	GO:0120020
NPC2	GO:0009615
NPC2	GO:0030301
NPC2	GO:0032366
NPC2	GO:0033344
NPC2	GO:0042632
NPC2	GO:0005615
NPC2	GO:0005764
FUT8	GO:0016021
FUT8	GO:0005515
FUT8	GO:0006486
FUT8	GO:0032580
FUT8	GO:0008424
FUT8	GO:0016020
FUT8	GO:0016740
FUT8	GO:0016757
FUT8	GO:0005794
FUT8	GO:0017124
FUT8	GO:0016758
FUT8	GO:0046921
FUT8	GO:0006491
FUT8	GO:0007179
FUT8	GO:0007229
FUT8	GO:0007585
FUT8	GO:0010468
FUT8	GO:0010761
FUT8	GO:0016477
FUT8	GO:0018279
FUT8	GO:0036071
FUT8	GO:0043112
FUT8	GO:0046368
FUT8	GO:1900407
NFATC4	GO:0003677
NFATC4	GO:0006355
NFATC4	GO:0003700
NFATC4	GO:0005634
NFATC4	GO:0005737
NFATC4	GO:0000978
NFATC4	GO:0000981
NFATC4	GO:0001227
NFATC4	GO:1990837
NFATC4	GO:0000122
NFATC4	GO:0001569
NFATC4	GO:0006366
NFATC4	GO:0007507
NFATC4	GO:0007616
NFATC4	GO:0008630
NFATC4	GO:0030178
NFATC4	GO:0031547
NFATC4	GO:0032091
NFATC4	GO:0032760
NFATC4	GO:0033173
NFATC4	GO:0034644
NFATC4	GO:0035562
NFATC4	GO:0035886
NFATC4	GO:0043524
NFATC4	GO:0043525
NFATC4	GO:0045333
NFATC4	GO:0045944
NFATC4	GO:0048813
NFATC4	GO:0050774
NFATC4	GO:0051402
NFATC4	GO:0060074
NFATC4	GO:0060291
NFATC4	GO:0071285
NFATC4	GO:0097084
NFATC4	GO:1902894
NFATC4	GO:2000297
NFATC4	GO:2001235
NFATC4	GO:0005667
NFATC4	GO:0005829
NFATC4	GO:0016607
FAM171B	GO:0016020
FAM171B	GO:0016021
UPP2	GO:0005737
UPP2	GO:0003824
UPP2	GO:0009116
UPP2	GO:0016763
UPP2	GO:0009166
UPP2	GO:0004850
UPP2	GO:0016740
UPP2	GO:0016757
UPP2	GO:0005829
UPP2	GO:0009164
UPP2	GO:0044206
UPP2	GO:0006218
UPP2	GO:0042802
UPP2	GO:0047847
UPP2	GO:0006249
UPP2	GO:0045098
CCDC196	
ISCA2	GO:0051536
ISCA2	GO:0016226
ISCA2	GO:0005739
ISCA2	GO:0042802
ISCA2	GO:0051539
ISCA2	GO:0051537
ISCA2	GO:0005506
ISCA2	GO:0106035
TRBV25-1	GO:0005886
TRBV25-1	GO:0007166
GMPS	GO:0005524
GMPS	GO:0006164
GMPS	GO:0003922
GMPS	GO:0006177
GMPS	GO:0000166
GMPS	GO:0006541
GMPS	GO:0016462
GMPS	GO:0003921
GMPS	GO:0046037
GMPS	GO:0005829
ZSWIM2	GO:0008270
ZSWIM2	GO:0061630
ZSWIM2	GO:0046872
ZSWIM2	GO:0004842
ZSWIM2	GO:0043621
ZSWIM2	GO:0000209
ZSWIM2	GO:1902043
	GO:0031258
	GO:0051014
	GO:0030043
TRBV3-1	
UBE2E3	GO:0000166
UBE2E3	GO:0005524
UBE2E3	GO:0005634
UBE2E3	GO:0016740
UBE2E3	GO:0061631
UBE2E3	GO:0000209
UBE2E3	GO:0070534
UBE2E3	GO:0070936
UBE2E3	GO:0070979
UBE2E3	GO:0004842
PEDS1	GO:0016020
PEDS1	GO:0016021
PEDS1	GO:0006631
PEDS1	GO:0005789
PEDS1	GO:0016491
PEDS1	GO:0008611
PEDS1	GO:0050207
PEDS1	GO:0005783
TMEM176A	GO:0016021
TMEM176A	GO:0016020
GPHN	GO:0006777
GPHN	GO:0032324
GPHN	GO:0005524
GPHN	GO:0046872
GPHN	GO:0016740
GPHN	GO:0061598
GPHN	GO:0061599
GPHN	GO:0005737
GPHN	GO:0005829
GPHN	GO:0030425
GPHN	GO:0098970
GPHN	GO:0045211
GPHN	GO:0007529
GPHN	GO:0018315
GPHN	GO:0072579
GPHN	GO:0097112
GPHN	GO:0099572
GPHN	GO:0099634
GPHN	GO:0097060
GPHN	GO:0010038
GPHN	GO:0043546
GPHN	GO:0042802
GPHN	GO:0008940
CITED1	GO:0006355
CITED1	GO:0005634
CITED1	GO:0005829
CITED1	GO:0005737
CITED1	GO:0071559
CITED1	GO:0071107
CITED1	GO:0071105
CITED1	GO:0071104
CITED1	GO:0070741
CITED1	GO:0070670
CITED1	GO:0070669
CITED1	GO:0070555
CITED1	GO:0060712
CITED1	GO:0060711
CITED1	GO:0060395
CITED1	GO:0051591
CITED1	GO:0045944
CITED1	GO:0045893
CITED1	GO:0045892
CITED1	GO:0045668
CITED1	GO:0043627
CITED1	GO:0043524
CITED1	GO:0043473
CITED1	GO:0042981
CITED1	GO:0042438
CITED1	GO:0034341
CITED1	GO:0034097
CITED1	GO:0032868
CITED1	GO:0032496
CITED1	GO:0030318
CITED1	GO:0010628
CITED1	GO:0007420
CITED1	GO:0007179
CITED1	GO:0006913
CITED1	GO:0001890
CITED1	GO:0001570
CITED1	GO:0070410
CITED1	GO:0050693
CITED1	GO:0042803
CITED1	GO:0008022
CITED1	GO:0003713
CITED1	GO:0003682
ITGA4	
ITGA4	GO:0007155
ITGA4	GO:0008305
ITGA4	GO:0016020
ITGA4	GO:0016021
ITGA4	GO:0009897
ITGA4	GO:0007229
ITGA4	GO:0007160
ITGA4	GO:0098609
ITGA4	GO:0005178
ITGA4	GO:0033627
ITGA4	GO:0050900
ITGA4	GO:0034669
ITGA4	GO:0009986
ITGA4	GO:0005886
ITGA4	GO:2000353
ITGA4	GO:1905564
ITGA4	GO:1904646
ITGA4	GO:0140039
ITGA4	GO:0090074
ITGA4	GO:0050901
ITGA4	GO:0043113
ITGA4	GO:0035987
ITGA4	GO:0034446
ITGA4	GO:0034113
ITGA4	GO:0033631
ITGA4	GO:0007159
ITGA4	GO:0003366
ITGA4	GO:0050839
ITGA4	GO:0019960
TMEM176B	GO:0016021
TMEM176B	GO:0016020
FOS	GO:0003677
FOS	GO:0006355
FOS	GO:0003700
FOS	GO:0006357
FOS	GO:0005667
FOS	GO:0005634
FOS	GO:0005829
FOS	GO:0000976
FOS	GO:0000978
FOS	GO:0000979
FOS	GO:0001221
FOS	GO:0001228
FOS	GO:0003682
FOS	GO:0042802
FOS	GO:0061629
FOS	GO:0070412
FOS	GO:1990837
FOS	GO:0006366
FOS	GO:0007179
FOS	GO:0007399
FOS	GO:0009410
FOS	GO:0010468
FOS	GO:0030316
FOS	GO:0031668
FOS	GO:0034614
FOS	GO:0035914
FOS	GO:0035994
FOS	GO:0045672
FOS	GO:0045893
FOS	GO:0045944
FOS	GO:0060395
FOS	GO:0071276
FOS	GO:0071277
FOS	GO:1902895
FOS	GO:0005654
FOS	GO:0005737
FOS	GO:0005783
FOS	GO:0032993
FOS	GO:0035976
FOS	GO:0090575
FOS	GO:0000981
PTPN1	GO:0016791
PTPN1	GO:0004725
PTPN1	GO:0006470
PTPN1	GO:0016311
PTPN1	GO:0016020
PTPN1	GO:0016021
PTPN1	GO:0016787
PTPN1	GO:0005783
PTPN1	GO:0004721
PTPN1	GO:0098554
PTPN1	GO:0097443
PTPN1	GO:0005886
PTPN1	GO:0032991
PTPN1	GO:0005769
PTPN1	GO:0005737
PTPN1	GO:2000646
PTPN1	GO:1990264
PTPN1	GO:1903898
PTPN1	GO:1902236
PTPN1	GO:1902202
PTPN1	GO:0070373
PTPN1	GO:0061098
PTPN1	GO:0043507
PTPN1	GO:0043407
PTPN1	GO:0036498
PTPN1	GO:0035791
PTPN1	GO:0035335
PTPN1	GO:0034976
PTPN1	GO:0033157
PTPN1	GO:0031532
PTPN1	GO:0030968
PTPN1	GO:0030948
PTPN1	GO:0030100
PTPN1	GO:0009966
PTPN1	GO:0008286
PTPN1	GO:0046875
PTPN1	GO:0030971
PTPN1	GO:0019901
PTPN1	GO:0019899
PTPN1	GO:0008270
HDAC8	GO:0004407
HDAC8	GO:0016575
HDAC8	GO:0046872
HDAC8	GO:0006325
HDAC8	GO:0005634
HDAC8	GO:0016787
HDAC8	GO:0160008
HDAC8	GO:0033558
HDAC8	GO:0030544
HDAC8	GO:0051879
HDAC8	GO:0160009
HDAC8	GO:0007062
HDAC8	GO:0031397
HDAC8	GO:0031647
HDAC8	GO:0032204
HDAC8	GO:0071922
HDAC8	
HDAC8	GO:0006357
HDAC8	GO:0000118
ATG9B	GO:0006914
ATG9B	GO:0016020
ATG9B	GO:0016021
ATG9B	GO:0006869
ATG9B	GO:0000422
ATG9B	GO:0044805
ATG9B	GO:0000407
ATG9B	GO:0005776
ATG9B	GO:0034497
ATG9B	GO:0034045
ATG9B	GO:0000045
ATG9B	GO:0005737
PTPRE	GO:0016791
PTPRE	GO:0004725
PTPRE	GO:0006470
PTPRE	GO:0016311
PTPRE	GO:0005886
PTPRE	GO:0016020
PTPRE	GO:0016021
PTPRE	GO:0016787
PTPRE	GO:0004721
PTPRE	GO:0005634
PTPRE	GO:0005737
RIPK3	GO:0005524
RIPK3	GO:0006468
RIPK3	GO:0004672
RIPK3	GO:0000166
RIPK3	GO:0004674
RIPK3	GO:0016301
RIPK3	GO:0016310
RIPK3	GO:0005737
RIPK3	GO:0012501
RIPK3	GO:0050896
RIPK3	GO:0007165
RIPK3	GO:0038061
RIPK3	GO:0004704
RIPK3	GO:0042802
RIPK3	GO:0044877
RIPK3	GO:0001914
RIPK3	GO:0002819
RIPK3	GO:0007249
RIPK3	GO:0010922
RIPK3	GO:0010940
RIPK3	GO:0032147
RIPK3	GO:0032649
RIPK3	GO:0033077
RIPK3	GO:0042981
RIPK3	GO:0043029
RIPK3	GO:0046006
RIPK3	GO:0046777
RIPK3	GO:0048535
RIPK3	GO:0048536
RIPK3	GO:0048538
RIPK3	GO:0051092
RIPK3	GO:0051351
RIPK3	GO:0051353
RIPK3	GO:0051607
RIPK3	GO:0060545
RIPK3	GO:0070235
RIPK3	GO:0070266
RIPK3	GO:0070301
RIPK3	GO:0072593
RIPK3	GO:0097300
RIPK3	GO:0097527
RIPK3	GO:0097528
RIPK3	GO:1990000
RIPK3	GO:2000377
RIPK3	GO:2000379
RIPK3	GO:2000452
RIPK3	GO:2001244
RIPK3	GO:0005634
RIPK3	GO:0005829
RIPK3	GO:0032991
RIPOR3	
CERKL	GO:0016301
CERKL	GO:0016310
CERKL	GO:0001727
CERKL	GO:0006665
CERKL	GO:0046834
CERKL	GO:0046625
CERKL	GO:0030148
CERKL	GO:0001750
CERKL	GO:0001917
CERKL	GO:0005634
CERKL	GO:0005654
CERKL	GO:0005737
CERKL	GO:0005829
CERKL	GO:0048471
PARD6B	GO:0005515
PARD6B	GO:0007043
PARD6B	GO:0007163
PARD6B	GO:0016020
PARD6B	GO:0005737
PARD6B	GO:0007049
PARD6B	GO:0005923
PARD6B	GO:0051301
PARD6B	GO:0065003
PARD6B	GO:0005634
PARD6B	GO:0005829
PARD6B	GO:0005886
PARD6B	GO:0005938
PARD6B	GO:0016324
PARD6B	GO:0045177
TNNI1	GO:0005861
TNNI1	GO:0006936
TNNI1	GO:0003009
TNNI1	GO:0060048
TNNI1	GO:0055010
TNNI1	GO:0014883
NOS3	GO:0050660
NOS3	GO:0016491
NOS3	GO:0010181
NOS3	GO:0020037
NOS3	GO:0050661
NOS3	GO:0005516
NOS3	GO:0004517
NOS3	GO:0006809
NOS3	GO:0046872
NOS3	GO:0005901
NOS3	GO:0005886
NOS3	GO:0005794
NOS3	GO:0005737
NOS3	GO:0005634
NOS3	GO:0097746
NOS3	GO:0070168
NOS3	GO:0060412
NOS3	GO:0051926
NOS3	GO:0051649
NOS3	GO:0051346
NOS3	GO:0048873
NOS3	GO:0048662
NOS3	GO:0045766
NOS3	GO:0043542
NOS3	GO:0043536
NOS3	GO:0043267
NOS3	GO:0034405
NOS3	GO:0031663
NOS3	GO:0031644
NOS3	GO:0030324
NOS3	GO:0031284
NOS3	GO:0019430
NOS3	GO:0014806
NOS3	GO:0014740
NOS3	GO:0010628
NOS3	GO:0008285
NOS3	GO:0006816
NOS3	GO:0006813
NOS3	GO:0006527
NOS3	GO:0003203
NOS3	GO:0003184
NOS3	GO:0003180
NOS3	GO:0003100
NOS3	GO:0003057
NOS3	GO:0002028
NOS3	GO:0001974
NOS3	GO:0001701
NOS3	GO:0001542
NOS3	GO:0001525
NOS3	GO:0097110
NOS3	GO:0034618
NOS3	GO:0034617
NOS3	GO:0003785
ADCY4	GO:0005886
ADCY4	GO:0035556
ADCY4	GO:0009190
ADCY4	GO:0004016
ADCY4	GO:0006171
ADCY4	GO:0016849
ADCY4	GO:0000166
ADCY4	GO:0005524
ADCY4	GO:0016020
ADCY4	GO:0016021
ADCY4	GO:0046872
ADCY4	GO:0016829
ADCY4	GO:0005080
ADCY4	GO:0007188
ADCY4	GO:0005737
ADCY4	GO:0030425
PLEKHD1	
BCAS4	
DLST	
DLST	GO:0016746
DLST	GO:0006099
DLST	GO:0004149
DLST	GO:0045252
DLST	GO:0016740
DLST	GO:0005759
DLST	GO:0033512
DLST	GO:0106077
DLST	GO:0005634
DLST	GO:0005654
DLST	GO:0005739
DLST	GO:0005829
	GO:0016773
	GO:0004370
	GO:0019563
	GO:0006071
	GO:0046167
PKP4	
PKP4	GO:0005515
PKP4	GO:0007155
PKP4	GO:0043547
PKP4	GO:0098609
PKP4	GO:0032467
PKP4	GO:0005634
PKP4	GO:0005737
PKP4	GO:0005886
PKP4	GO:0005856
PKP4	GO:0030496
PKP4	GO:0005911
PKP4	GO:0048471
PKP4	GO:0005912
PKP4	GO:0000922
PKP4	GO:0030057
PKP4	GO:0045296
PKP4	GO:0007043
PKP4	GO:0044291
PKP4	GO:0009898
PKP4	GO:0051233
PKP4	GO:0072686
PKP4	GO:0030054
PKP4	GO:0014069
ADNP	GO:0003677
ADNP	GO:0005634
ADNP	GO:0046872
ADNP	GO:0000977
ADNP	GO:0000981
ADNP	GO:0003682
ADNP	GO:0006357
ADNP	GO:0043524
ADNP	GO:0051402
ADNP	GO:0005615
ADNP	GO:0090575
NEUROD1	GO:0006355
NEUROD1	GO:0046983
NEUROD1	GO:0007399
NEUROD1	GO:0048666
NEUROD1	GO:0005634
NEUROD1	GO:0000978
NEUROD1	GO:0000981
NEUROD1	GO:0003677
NEUROD1	GO:0006357
NEUROD1	GO:0005737
NEUROD1	GO:0030154
NEUROD1	GO:0030182
NEUROD1	GO:0001228
NEUROD1	GO:0003682
NEUROD1	GO:0003700
NEUROD1	GO:0043565
NEUROD1	GO:0046982
NEUROD1	GO:0061629
NEUROD1	GO:0070888
NEUROD1	GO:1990837
NEUROD1	GO:0003326
NEUROD1	GO:0003329
NEUROD1	GO:0006366
NEUROD1	GO:0007259
NEUROD1	GO:0007263
NEUROD1	GO:0009749
NEUROD1	GO:0009952
NEUROD1	GO:0021542
NEUROD1	GO:0021549
NEUROD1	GO:0023019
NEUROD1	GO:0030073
NEUROD1	GO:0030902
NEUROD1	GO:0031018
NEUROD1	GO:0035881
NEUROD1	GO:0035883
NEUROD1	GO:0042593
NEUROD1	GO:0043010
NEUROD1	GO:0043065
NEUROD1	GO:0045165
NEUROD1	GO:0045597
NEUROD1	GO:0045664
NEUROD1	GO:0045666
NEUROD1	GO:0045893
NEUROD1	GO:0045944
NEUROD1	GO:0046426
NEUROD1	GO:0048562
NEUROD1	GO:0048839
NEUROD1	GO:0051091
NEUROD1	GO:0060730
NEUROD1	GO:2000675
NEUROD1	GO:2000679
NEUROD1	GO:0090575
TRIM77	GO:0008270
TRIM77	GO:0046872
TRIM77	GO:0005515
TRIM77	GO:0005737
TRIM77	GO:0045087
TRIM77	GO:0061630
TRIM77	GO:0016567
TRIM77	GO:0010468
MOGAT1	GO:0008374
LTB4R2	GO:0007186
LTB4R2	GO:0016021
LTB4R2	GO:0004930
LTB4R2	GO:0004974
LTB4R2	GO:0005886
LTB4R2	GO:0016020
LTB4R2	GO:0005887
LTB4R2	GO:0007165
LTB4R2	GO:0007218
LTB4R2	GO:0006954
LTB4R2	GO:0008528
LTB4R2	GO:0061737
LTB4R2	GO:0001632
LTB4R2	GO:0051546
LTB4R2	GO:0005654
PHKA1	GO:0005975
PHKA1	GO:0005516
PHKA1	GO:0005977
PHKA1	GO:0005886
PHKA1	GO:0016020
PHKA1	GO:0004407
PHKA1	GO:0016575
PHKA1	GO:0005964
ACSL3	GO:0016020
ACSL3	GO:0016021
ACSL3	GO:0006629
ACSL3	GO:0048471
ACSL3	GO:0005811
ACSL3	GO:0005794
ACSL3	GO:0005783
ACSL3	GO:2001247
ACSL3	GO:0051047
ACSL3	GO:0044539
ACSL3	GO:0042998
ACSL3	GO:0034379
ACSL3	GO:0001676
ACSL3	GO:0019904
ACSL3	GO:0019901
ACSL3	GO:0004467
ACSL3	GO:0016874
ACSL3	
NAALAD2	GO:0016020
NAALAD2	GO:0016021
NAALAD2	GO:0005886
NAALAD2	GO:0004180
LRRC7	GO:0005515
LRRC7	GO:0016323
LRRC7	GO:0007165
LRRC7	GO:0005102
LRRC7	GO:0071356
LRRC7	GO:0032088
LRRC7	GO:0046579
LRRC7	GO:0005654
LRRC7	GO:0005813
LRRC7	GO:0005829
LRRC7	GO:0005886
ZNF804A	GO:0046872
ZNF804A	GO:1901588
ZNF804A	GO:0098794
ZNF804A	GO:0043198
ZNF804A	GO:0043197
ZNF804A	GO:0043025
ZNF804A	GO:0030426
ZNF804A	GO:0005886
ZNF804A	GO:0005737
ZNF804A	GO:0005634
ZNF804A	GO:0010976
ZNF804A	GO:0010975
ZNF804A	GO:0010628
DPM1	GO:0004582
DPM1	GO:0004169
DPM1	GO:0006506
DPM1	GO:0019348
DPM1	GO:0035268
DPM1	GO:0035269
DPM1	GO:0005783
DPM1	GO:0005789
DPM1	GO:0016020
DPM1	GO:0033185
DPM1	GO:0016740
DPM1	GO:0016757
DPM1	GO:0006486
DPM1	GO:0097502
FSIP2	GO:0030317
FSIP2	GO:0097225
FSIP2	GO:0007288
FSIP2	GO:0061512
FSIP2	GO:0097224
FSIP2	GO:0097228
FSIP2	GO:0097229
RPS6KL1	GO:0005524
RPS6KL1	GO:0006468
RPS6KL1	GO:0004672
RPS6KL1	GO:0004674
RPS6KL1	GO:0016301
RPS6KL1	GO:0016310
RPS6KL1	GO:0016740
CIDEB	GO:0006915
CIDEB	GO:0042981
CIDEB	GO:0042802
CIDEB	GO:0010942
CIDEB	GO:0090200
CIDEB	GO:0097194
CIDEB	GO:0097202
CIDEB	GO:0005829
CIDEB	GO:0048471
PGF	GO:0008083
PGF	GO:0016020
PGF	GO:0008284
PGF	GO:0007165
PGF	GO:0051781
CSRP1	GO:0016020
CSRP1	GO:0016021
CSRP1	GO:0046872
CSRP1	GO:0005634
CSRP1	GO:0005737
CSRP1	GO:0030036
CSRP1	GO:0030018
CSRP1	GO:0008307
CSRP1	GO:0042805
CSRP1	GO:0045214
CSRP1	GO:0060537
C20orf85	
CALCRL	GO:0007186
CALCRL	GO:0016021
CALCRL	GO:0004930
CALCRL	GO:0016020
CALCRL	GO:0007166
CALCRL	GO:0004948
CALCRL	GO:0004888
CALCRL	GO:0005886
CALCRL	GO:0007165
CALCRL	GO:1990406
CALCRL	GO:1903143
CALCRL	GO:0005783
CALCRL	GO:0005768
CALCRL	GO:0005764
CALCRL	GO:0005737
CALCRL	GO:1990874
CALCRL	GO:1990410
CALCRL	GO:1990408
CALCRL	GO:1904707
CALCRL	GO:0071329
CALCRL	GO:0048659
CALCRL	GO:0031623
CALCRL	GO:0015031
CALCRL	GO:0008284
CALCRL	GO:0008283
CALCRL	GO:0007507
CALCRL	GO:0007189
CALCRL	GO:0006816
CALCRL	GO:0001525
CALCRL	GO:1990409
CALCRL	GO:0001635
CALCRL	GO:0001605
ANKRD60	GO:0005515
EIF2B2	GO:0044237
EIF2B2	GO:0050790
EIF2B2	GO:0005085
EIF2B2	GO:0003743
EIF2B2	GO:0006413
EIF2B2	GO:0005851
EIF2B2	GO:0005524
EIF2B2	GO:0005525
EIF2B2	GO:0001541
EIF2B2	GO:0007417
EIF2B2	GO:0014003
EIF2B2	GO:0042552
EIF2B2	GO:0050852
EIF2B2	GO:0005737
NOP9	GO:0003723
NOP9	GO:0005730
NOP9	GO:0000447
NOP9	GO:0000056
NOP9	GO:0030688
NOP9	GO:0030686
NOP9	GO:0000472
NOP9	GO:0000480
	GO:0019888
CHORDC1	GO:0046872
CHORDC1	GO:0005524
CHORDC1	GO:0008270
CHORDC1	GO:0043531
CHORDC1	GO:0051879
CHORDC1	GO:0010824
CHORDC1	GO:0061077
CHORDC1	GO:1900034
CHORDC1	GO:2000299
NCL	GO:0003723
NCL	GO:0003676
NCL	GO:0003677
NCL	GO:0005634
NCL	GO:0005730
NCL	GO:0048026
NCL	GO:0005681
NCL	GO:1990904
NCL	GO:0005938
NCL	GO:0001525
NCL	GO:0140297
NCL	GO:0008022
NCL	GO:0042802
NCL	GO:0045944
NCL	GO:0005694
NCL	GO:1990830
NCL	GO:0042162
NCL	GO:0044547
NCL	GO:0048027
NCL	GO:0017148
NCL	GO:0071364
NCL	GO:1901838
NCL	GO:0001533
NCL	GO:0005654
NCL	GO:0036464
NCL	GO:0042731
NCL	GO:0043560
NCL	GO:0046627
NCL	GO:0050730
DHRS1	GO:0005783
DHRS1	GO:0016616
DHRS1	GO:0004090
DHRS1	
GARIN2	GO:0030317
GARIN2	GO:0097225
DEPDC1	GO:0007165
DEPDC1	GO:0035556
DEPDC1	GO:0005634
DEPDC1	GO:0017053
DEPDC1	GO:0045892
PALS1	GO:0005515
PALS1	GO:0005886
PALS1	GO:0016020
PALS1	GO:0012505
PALS1	GO:0005923
PALS1	GO:0072659
PALS1	GO:0005912
PALS1	GO:0005911
PALS1	GO:0045197
PALS1	GO:0002011
PALS1	GO:0016332
PALS1	GO:0048699
PALS1	GO:0070161
PALS1	GO:0019904
PALS1	GO:0042802
PALS1	GO:0007009
PALS1	GO:0008104
PALS1	GO:0010467
PALS1	GO:0017015
PALS1	GO:0021954
PALS1	GO:0021987
PALS1	GO:0032287
PALS1	GO:0035750
PALS1	GO:0005737
PALS1	GO:0032991
PALS1	GO:0035749
PALS1	GO:0043219
PALS1	GO:0043220
PALS1	GO:0045177
NAV1	GO:0022008
NAV1	GO:0015630
NAV1	GO:0007399
NAV1	GO:0001764
NAV1	GO:0001578
NAV1	GO:0043194
RPE65	GO:0016702
RPE65	GO:0046872
RPE65	GO:0003824
RPE65	GO:0042572
RPE65	GO:0006720
RPE65	GO:0001786
RPE65	GO:0031210
RPE65	GO:0050251
RPE65	GO:0052885
RPE65	GO:1901612
RPE65	GO:1901827
RPE65	GO:0016020
RPE65	GO:0004744
RPE65	GO:0016853
RPE65	GO:0052884
RPE65	GO:0001523
RPE65	GO:0001895
RPE65	GO:0007601
RPE65	GO:0008286
RPE65	GO:0010468
RPE65	GO:0042574
RPE65	GO:0050908
RPE65	GO:0060041
RPE65	GO:0060042
RPE65	GO:0071257
RPE65	GO:0005634
RPE65	GO:0005737
RPE65	GO:0005789
RPE65	GO:0005886
PIP4P1	GO:0046856
PIP4P1	GO:0034597
PIP4P1	GO:0016020
PIP4P1	GO:0016021
PIP4P1	GO:0005886
PIP4P1	GO:0016787
PIP4P1	GO:0005765
PIP4P1	GO:0010008
PIP4P1	GO:0031902
PIP4P1	GO:0005768
PIP4P1	GO:0005764
PIP4P1	GO:0030670
PIP4P1	GO:1904263
PIP4P1	GO:0070070
PIP4P1	GO:0032418
PIP4P1	GO:0008203
PIP4P1	GO:0006991
CEP295	GO:0005813
CEP295	GO:0005737
CEP295	GO:0005856
CEP295	GO:0005815
CEP295	GO:0005829
CEP295	GO:0008017
CEP295	GO:0005814
CEP295	GO:0046599
CEP295	GO:0007099
CEP295	GO:0010825
CEP295	GO:1901985
CEP295	GO:1903724
CEP295	GO:1904951
CEP295	GO:0005886
CEP295	GO:1990498
TFPI	GO:0005576
TFPI	GO:0004867
TFPI	GO:0030414
TFPI	GO:0010466
TFPI	GO:0005615
TFPI	GO:0010951
TFPI	GO:0007596
TFPI	GO:0007599
TFPI	GO:0030195
TFPI	GO:0071383
TFPI	GO:0005901
TFPI	GO:0009986
APEX1	GO:0003677
APEX1	GO:0003824
APEX1	GO:0004519
APEX1	GO:0006281
APEX1	GO:0004518
APEX1	GO:0005634
APEX1	GO:0005737
APEX1	GO:0016787
APEX1	GO:0046872
APEX1	GO:0005739
APEX1	GO:0003723
APEX1	GO:0006310
APEX1	GO:0006974
APEX1	GO:0090305
APEX1	GO:0006284
APEX1	GO:0008081
APEX1	GO:0003906
APEX1	GO:0008311
APEX1	GO:0003684
APEX1	GO:0003691
APEX1	GO:0003713
APEX1	GO:0008296
APEX1	GO:0008309
APEX1	GO:0008408
APEX1	GO:0016491
APEX1	GO:0016890
APEX1	GO:0031490
APEX1	GO:0052720
APEX1	GO:0090580
APEX1	GO:0140431
APEX1	GO:0000723
APEX1	GO:0000737
APEX1	GO:0042981
APEX1	GO:0043488
APEX1	GO:0045454
APEX1	GO:0045944
APEX1	GO:0080111
APEX1	GO:0097698
APEX1	GO:0005654
APEX1	GO:0005730
APEX1	GO:0005813
APEX1	GO:0016607
APEX1	GO:0048471
KCNAB1	GO:0016021
KCNAB1	GO:0055085
KCNAB1	GO:0006813
KCNAB1	GO:0016491
KCNAB1	GO:0005886
KCNAB1	GO:0016020
KCNAB1	GO:0005737
KCNAB1	GO:0006811
KCNAB1	GO:0005249
KCNAB1	GO:0071805
KCNAB1	GO:0044325
KCNAB1	GO:0008076
KCNAB1	GO:0015459
KCNAB1	GO:1902260
KCNAB1	GO:0031234
KCNAB1	GO:0004033
KCNAB1	GO:1901379
KCNAB1	GO:0044224
KCNAB1	GO:0019904
KCNAB1	GO:0070402
KCNAB1	GO:0140678
KCNAB1	GO:1903817
KCNAB1	GO:0005829
KCNAB1	GO:0034705
RAB22A	GO:0005525
RAB22A	GO:0003924
RAB22A	GO:0016020
RAB22A	GO:0019003
RAB22A	GO:0006897
RAB22A	GO:0007032
RAB22A	GO:0097494
RAB22A	GO:0005769
RAB22A	GO:0005886
RAB22A	GO:0015629
RAB22A	GO:0045335
RAB22A	GO:0006886
OSGEP	GO:0002949
OSGEP	GO:0000408
OSGEP	GO:0005737
OSGEP	GO:0046872
OSGEP	GO:0016740
OSGEP	GO:0016746
OSGEP	GO:0008033
OSGEP	GO:0061711
OSGEP	GO:0005634
OSGEP	GO:0016747
OSGEP	GO:0005654
OSGEP	GO:0005886
OSGEP	GO:0016607
ATP6V1D	GO:0046961
ATP6V1D	GO:0006811
ATP6V1D	GO:0030030
ATP6V1D	GO:1902600
ATP6V1D	GO:0005929
ATP6V1D	GO:0030665
ATP6V1D	GO:0060271
ATP6V1D	GO:0061512
ATP6V1D	GO:0005813
ATP6V1D	GO:0016020
ATP6V1D	GO:0033176
TAF1D	GO:0006355
TAF1D	GO:0005634
TAF1D	GO:0005668
TAF1D	GO:0003677
TAF1D	GO:0005654
TAF1D	GO:0042802
TAF1D	GO:0005730
TAF1D	GO:0005829
