Gene name	GO term accession
NEURL1	GO:0071230
NEURL1	GO:0008285
NEURL1	GO:0043065
NEURL1	GO:0004842
NEURL1	GO:0005737
NEURL1	GO:0061630
NEURL1	GO:0014069
NEURL1	GO:0060999
NEURL1	GO:0043204
NEURL1	GO:0007595
NEURL1	GO:0030317
NEURL1	GO:0051491
NEURL1	GO:0006513
NEURL1	GO:0043197
NEURL1	GO:0045746
NEURL1	GO:0090129
NEURL1	GO:0007288
NEURL1	GO:0045741
NEURL1	GO:0045183
NEURL1	GO:0048170
NEURL1	GO:0097440
NEURL1	
NEURL1	GO:0046872
POLR1H	GO:0006379
POLR1H	GO:0006351
POLR1H	GO:0003676
POLR1H	GO:0008270
MPPE1	GO:0046872
MPPE1	GO:0016020
MPPE1	GO:0016787
MPPE1	GO:0006888
MPPE1	GO:0005794
MPPE1	GO:0006506
MPPE1	GO:0008081
MPPE1	GO:0005654
MPPE1	GO:0005793
MPPE1	GO:0033116
DBNL	GO:0097178
DBNL	GO:0048812
DBNL	GO:0001726
DBNL	GO:0005886
DBNL	GO:0005737
DBNL	GO:0043231
DBNL	GO:0019904
DBNL	GO:0030027
DBNL	GO:0005938
DBNL	GO:0016601
DBNL	GO:0003779
DBNL	GO:0051015
DBNL	GO:0002102
DBNL	GO:0007416
DBNL	GO:0071800
DBNL	GO:0006898
DBNL	GO:0005515
DBNL	GO:0000139
DBNL	GO:0005856
DBNL	GO:0005768
DBNL	GO:0005769
DBNL	GO:0045202
DBNL	GO:0030665
DBNL	GO:0043005
DBNL	GO:0030425
DBNL	GO:0014069
DBNL	GO:0043204
DBNL	GO:0043226
C2orf69	
C2orf69	GO:0005739
C2orf69	GO:0006119
PI4KB	GO:0016740
PI4KB	GO:0016301
PI4KB	GO:0016310
PI4KB	GO:0046854
PI4KB	GO:0048015
PI4KB	GO:0000139
PI4KB	GO:0005794
PI4KB	GO:0007040
PI4KB	GO:0071889
PI4KB	GO:0004430
DGLUCY	GO:0016829
DGLUCY	
STRAP	GO:0005102
STRAP	GO:0000122
STRAP	GO:0030512
STRAP	GO:0005515
STRAP	GO:0003729
STRAP	GO:1990447
STRAP	GO:0000380
STRAP	GO:0000387
STRAP	GO:0022618
STRAP	GO:0030182
STRAP	GO:0030277
STRAP	GO:0048856
STRAP	GO:0005634
STRAP	GO:0005737
STRAP	GO:0005829
STRAP	GO:0032797
STRAP	GO:0034719
STRAP	GO:0004857
STRAP	GO:0140416
LGALS3	GO:0005634
LGALS3	GO:0005737
LGALS3	GO:0008380
LGALS3	GO:0005681
LGALS3	GO:0005576
LGALS3	GO:0030246
LGALS3	GO:0019863
LGALS3	GO:0019903
LGALS3	GO:0042056
LGALS3	GO:0043236
LGALS3	GO:0002548
LGALS3	GO:0030593
LGALS3	GO:0030855
LGALS3	GO:0031334
LGALS3	GO:0042129
LGALS3	GO:0045806
LGALS3	GO:0048245
LGALS3	GO:0048246
LGALS3	GO:0050918
LGALS3	GO:0070232
LGALS3	GO:0071674
LGALS3	GO:0071677
LGALS3	GO:0090280
LGALS3	GO:1902041
LGALS3	GO:1903078
LGALS3	GO:2001237
LGALS3	GO:0001772
LGALS3	GO:0005743
LGALS3	GO:0005654
LGALS3	GO:0005829
LGALS3	GO:0140693
INTS9	GO:0032039
INTS9	GO:0016180
INTS9	GO:0005634
INTS9	GO:0005654
INTS9	GO:0005829
UQCC2	GO:0005739
UQCC2	GO:0002082
UQCC2	GO:0034551
UQCC2	GO:0050796
UQCC2	GO:0070131
UQCC2	GO:2001014
UQCC2	GO:0005743
UQCC2	GO:0005758
UQCC2	GO:0005759
UQCC2	GO:0016604
UQCC2	GO:0042645
TIMM44	GO:0016020
TIMM44	GO:0005739
TIMM44	GO:0005743
TIMM44	GO:0051087
TIMM44	GO:0015031
TIMM44	GO:0006886
TIMM44	GO:0030150
TIMM44	GO:0005759
TIMM44	GO:0001650
SYCN	GO:0030667
SYCN	GO:0006887
RALY	GO:0003676
RALY	GO:0016020
RALY	GO:0003723
RALY	GO:0003712
RALY	GO:0042632
RALY	GO:1903506
RALY	GO:0005634
RALY	GO:0071013
RALY	GO:0006351
PTPRA	GO:0004725
PTPRA	GO:0016311
PTPRA	GO:0016791
PTPRA	GO:0006470
PTPRA	GO:0016020
PTPRA	GO:0005886
PTPRA	GO:0016787
PTPRA	GO:0004721
PTPRA	GO:0043235
TPCN2	GO:0005764
TPCN2	GO:0005765
TPCN2	GO:0005262
TPCN2	GO:0010008
TPCN2	GO:0022832
TPCN2	GO:0019901
TPCN2	GO:0042802
TPCN2	GO:0005245
TPCN2	GO:0006874
TPCN2	GO:0051209
TPCN2	GO:0007040
TPCN2	GO:0010506
TPCN2	GO:0019722
TPCN2	GO:0080025
TPCN2	GO:0072345
TPCN2	GO:0006939
TPCN2	GO:0015280
TPCN2	GO:0035725
TPCN2	GO:0017157
TPCN2	GO:0055085
TPCN2	GO:0005216
TPCN2	GO:0006811
TPCN2	GO:0016020
TPCN2	GO:0033162
TPCN2	GO:0019065
TPCN2	GO:0075509
TPCN2	GO:0090117
TPCN2	GO:0097682
TPCN2	GO:0036020
TPCN2	GO:0048086
TPCN2	GO:0051452
TPCN2	GO:0034220
CTNND1	GO:0005737
CTNND1	GO:0030496
CTNND1	GO:0005886
CTNND1	GO:0005634
CTNND1	GO:0045296
CTNND1	GO:0005829
CTNND1	GO:0005911
CTNND1	GO:0090090
CTNND1	GO:0050821
CTNND1	GO:0005102
CTNND1	GO:0044331
CTNND1	GO:0099072
CTNND1	GO:0016342
CTNND1	GO:0098609
CTNND1	GO:0005515
CTNND1	GO:0007155
MSH6	GO:0003677
MSH6	GO:0000166
MSH6	GO:0005524
MSH6	GO:0006281
MSH6	GO:0006974
MSH6	GO:0030983
MSH6	GO:0006298
MSH6	GO:0000287
MSH6	GO:0000400
MSH6	GO:0003682
MSH6	GO:0003684
MSH6	GO:0003690
MSH6	GO:0019899
MSH6	GO:0032137
MSH6	GO:0032142
MSH6	GO:0032143
MSH6	GO:0032357
MSH6	GO:0032405
MSH6	GO:0035064
MSH6	GO:0043531
MSH6	GO:0008340
MSH6	GO:0008630
MSH6	GO:0009411
MSH6	GO:0016446
MSH6	GO:0016447
MSH6	GO:0045190
MSH6	GO:0045910
MSH6	GO:0051096
MSH6	GO:0097193
MSH6	GO:0005634
MSH6	GO:0005654
MSH6	GO:0005794
MSH6	GO:0005829
MSH6	GO:0032301
MSH6	GO:0043231
MSH6	GO:0000785
MSH6	GO:0008094
MSH6	GO:0140664
PDZD2	GO:0005125
PDZD2	GO:0005515
PDZD2	GO:0005634
PDZD2	GO:0005737
PDZD2	GO:0007165
PDZD2	GO:0005576
PDZD2	GO:0005615
PDZD2	GO:0006935
PDZD2	GO:0005829
PDZD2	GO:0005886
PDZD2	GO:0034451
PDZD2	GO:0043231
OSBPL2	GO:0005829
OSBPL2	GO:0051289
OSBPL2	GO:0031234
OSBPL2	GO:0015485
OSBPL2	GO:0005811
OSBPL2	GO:0008526
OSBPL2	GO:0005546
OSBPL2	GO:0032367
OSBPL2	GO:0120020
OSBPL2	GO:0007009
OSBPL2	GO:0015914
OSBPL2	GO:0030301
OSBPL2	GO:0008289
PPP1R11	GO:0061630
PPP1R11	GO:0006511
PPP1R11	GO:0032515
PPP1R11	GO:0004865
PPP1R11	GO:0140678
MED24	GO:0005634
MED24	GO:0016592
MED24	GO:0003712
MED24	GO:0003713
MED24	GO:0046966
MED24	GO:0045893
MED24	GO:0060261
MED24	GO:0006351
MED24	GO:0070847
MAP7D3	GO:0000226
MAP7D3	GO:0015630
MAP7D3	GO:0008017
MAP7D3	GO:0015631
MAP7D3	GO:0046785
DUSP3	GO:0005634
DUSP3	GO:0005829
DUSP3	GO:0004725
DUSP3	GO:0008138
DUSP3	GO:0070373
DUSP3	GO:0005654
DUSP3	GO:0045931
DUSP3	GO:0016311
DUSP3	GO:0019901
DUSP3	GO:0035335
DUSP3	GO:0050860
DUSP3	GO:0043409
DUSP3	GO:0046329
DUSP3	GO:0001772
DUSP3	GO:0008092
DUSP3	GO:0016791
DUSP3	GO:0030971
DUSP3	GO:0033549
DUSP3	GO:1990782
DUSP3	GO:0030336
DUSP3	GO:0050868
DUSP3	GO:0050922
DUSP3	GO:0051893
DUSP3	GO:0071364
DUSP3	GO:0120183
DUSP3	GO:0006470
SPTAN1	GO:0005509
SPTAN1	GO:0005515
SPTAN1	GO:0046872
SPTAN1	GO:0005856
SPTAN1	GO:0003779
SPTAN1	GO:0005938
SPTAN1	GO:0005516
SPTAN1	GO:0051693
SPTAN1	GO:0043232
SPTAN1	GO:0015630
SPTAN1	GO:0043231
	GO:0051492
	GO:0001952
MAPK1IP1L	
TMEM183A	GO:0016020
TMEM183A	GO:0005515
SOX18	GO:0003677
SOX18	GO:0005634
SOX18	GO:0000978
SOX18	GO:0000981
SOX18	GO:0001228
SOX18	GO:0003700
SOX18	GO:0043565
SOX18	GO:0000122
SOX18	GO:0001525
SOX18	GO:0001568
SOX18	GO:0001570
SOX18	GO:0001944
SOX18	GO:0001945
SOX18	GO:0001946
SOX18	GO:0006355
SOX18	GO:0007507
SOX18	GO:0035050
SOX18	GO:0043534
SOX18	GO:0045892
SOX18	GO:0045893
SOX18	GO:0045944
SOX18	GO:0048469
SOX18	GO:0048866
SOX18	GO:0060214
SOX18	GO:0060836
SOX18	GO:0060956
SOX18	GO:0061028
SOX18	GO:0072091
SOX18	GO:0000976
SOX18	GO:1990837
SOX18	GO:0005667
SOX18	GO:0001701
SOX18	GO:0001942
SOX18	GO:0022405
SOX18	GO:0000785
SORBS1	GO:0005515
SLC23A3	GO:0016020
SLC23A3	GO:0055085
SLC23A3	GO:0022857
SLC23A3	GO:0015229
SLC23A3	GO:0098590
SLC23A3	GO:0015882
	GO:0007034
SOST	GO:0005576
SOST	GO:0005615
SOST	GO:0008201
SOST	GO:0001503
SOST	GO:0009612
SOST	GO:0030178
SOST	GO:0030279
SOST	GO:0030514
SOST	GO:0031333
SOST	GO:0045893
SOST	GO:0071374
SOST	GO:0090090
SOST	GO:0140297
SOST	GO:0030509
SOST	GO:0060070
SOST	GO:0140678
SOST	GO:0051179
COL25A1	GO:0001540
COL25A1	GO:0008201
COL25A1	GO:0005576
COL25A1	GO:0005615
COL25A1	GO:0005886
	GO:0005452
	GO:0006820
	GO:0008509
VAMP4	GO:0090161
GNAL	GO:0031683
GNAL	GO:0019001
GNAL	GO:0003924
GNAL	GO:0005525
GNAL	GO:0007186
GNAL	GO:0007165
GNAL	GO:0046872
GNAL	GO:0050896
ATP5F1D	GO:0016020
ATP5F1D	GO:0015986
ATP5F1D	GO:0006811
ATP5F1D	GO:0046933
ATP5F1D	GO:0009060
ATP5F1D	GO:0033615
ATP5F1D	GO:0042776
ATP5F1D	GO:0005753
ATP5F1D	GO:0045261
RNASEH2A	GO:0004523
RNASEH2A	GO:0016070
RNASEH2A	GO:0005654
RNASEH2A	GO:0005829
RNASEH2A	GO:0006401
RNASEH2A	GO:0006298
RNASEH2A	GO:0032299
RNASEH2A	GO:0003723
RNASEH2A	GO:0003676
NCOA5	GO:0003676
NCOA5	GO:0003723
NCOA5	GO:0003682
NCOA5	GO:0042593
NCOA5	GO:0046627
NCOA5	GO:0005654
NCOA5	GO:0015629
NCOA5	GO:0008286
PYURF	GO:0005789
HRH3	GO:0016907
HRH3	GO:0007186
HRH3	GO:0004930
HRH3	GO:0005887
HRH3	GO:0016021
HRH3	GO:0016020
HRH3	GO:0007165
HRH3	GO:0004969
HRH3	GO:0001505
SLC25A39	GO:0055085
SLC25A39	GO:0160007
SLC25A39	GO:0016020
SLC25A39	GO:1990542
IQCH	
MEOX1	GO:0003677
MEOX1	GO:0005634
MEOX1	GO:0006355
MEOX1	GO:0003700
MEOX1	GO:0045944
MEOX1	GO:0000981
MEOX1	GO:0000978
MEOX1	GO:0001228
MEOX1	GO:0003682
MEOX1	GO:0043565
MEOX1	GO:0071837
MEOX1	GO:0001757
MEOX1	GO:0061053
MEOX1	GO:0061056
MEOX1	GO:0005737
MEOX1	GO:1990837
ANXA6	GO:0005509
ANXA6	GO:0005544
ANXA6	GO:0005739
ANXA6	GO:0005525
ANXA6	GO:0008289
ANXA6	GO:0015276
ANXA6	GO:0015485
ANXA6	GO:0042802
ANXA6	GO:0048306
ANXA6	GO:0006816
ANXA6	GO:0006937
ANXA6	GO:0034220
ANXA6	GO:0051560
ANXA6	GO:0097190
ANXA6	GO:0005765
ANXA6	GO:0031902
ANXA6	GO:0048471
ANXA6	GO:0042470
MIER2	GO:0005634
MIER2	GO:0005737
MIER2	GO:0004407
MIER2	GO:0032991
MIER2	GO:0042826
MIER2	GO:0016575
MIER2	
MIER2	GO:0016020
MIER2	GO:0006644
MIER2	GO:0008195
SATB2	GO:0006338
SATB2	GO:0003677
SATB2	GO:0005654
SATB2	GO:0000122
SATB2	GO:0045944
SATB2	GO:0000978
SATB2	GO:0001228
SATB2	GO:0000977
SATB2	GO:0043565
SATB2	GO:0048704
SATB2	GO:0005634
SATB2	GO:0003682
SATB2	GO:0001764
SATB2	GO:0010468
SATB2	GO:0000118
SATB2	GO:0051216
SATB2	GO:0005667
SATB2	GO:0060021
SATB2	GO:0071310
SATB2	GO:0002076
SATB2	GO:0009880
KCNK12	GO:0071805
KCNK12	GO:0005267
KCNK12	GO:0016021
KCNK12	GO:0016020
KCNK12	GO:0006811
KCNK12	GO:0005244
KCNK12	GO:0034765
	GO:0006379
	GO:0005665
TCEA2	GO:0003676
TCEA2	GO:0003677
TCEA2	GO:0046872
TCEA2	GO:0005634
TCEA2	GO:0006351
TCEA2	GO:0008270
TCEA2	GO:0003746
TCEA2	GO:0006414
TCEA2	GO:0006368
TCEA2	GO:0005654
TCEA2	GO:0005813
TP73	GO:0005634
TP73	GO:0006974
TP73	GO:0045944
TP73	GO:0051262
TP73	GO:0005654
TP73	GO:0019901
TP73	GO:0000978
TP73	GO:0001228
TP73	GO:0042802
TP73	GO:0003700
TP73	GO:0043231
TP73	GO:0005794
TP73	GO:0010468
TP73	GO:0045893
TP73	GO:0030054
TP73	GO:0007346
TP73	GO:0000981
TP73	GO:0002039
TP73	GO:0097371
TP73	GO:0000976
TP73	GO:0042771
TP73	GO:0060044
TP73	GO:0006915
TP73	GO:0006355
TP73	GO:0003677
TP73	GO:0051726
TP73	GO:0005515
TP73	GO:0140297
TP73	GO:0061629
TP73	GO:1901248
TP73	GO:0046872
TP73	GO:0005737
TP73	GO:0007049
C6orf89	GO:0016020
C6orf89	GO:0005737
C6orf89	GO:0005794
C6orf89	GO:0000139
C6orf89	GO:0042060
C6orf89	GO:0045787
C6orf89	GO:0050673
C6orf89	GO:1901727
C6orf89	GO:0005886
C6orf89	GO:0030496
SOCS4	GO:0007175
SOCS4	GO:0032436
SOCS4	GO:0035556
SOCS4	GO:0016567
SOCS4	GO:0009968
SOCS4	GO:0110165
ELAC2	GO:0016787
ELAC2	GO:0008033
ELAC2	GO:0072684
ELAC2	GO:0005634
ELAC2	GO:0005654
ELAC2	GO:0005739
ELAC2	GO:0042645
ELAC2	GO:0042781
ETV4	GO:0003677
ETV4	GO:0005634
ETV4	GO:0006357
ETV4	GO:0006355
ETV4	GO:0003700
ETV4	GO:0043565
ETV4	GO:0000978
ETV4	GO:0045944
ETV4	GO:0005730
ETV4	GO:0001228
ETV4	GO:1990837
ETV4	GO:0045618
ETV4	GO:0005694
HMBOX1	GO:0003677
HMBOX1	GO:0005634
HMBOX1	GO:0045893
HMBOX1	GO:0003691
HMBOX1	GO:0042162
HMBOX1	GO:0042802
HMBOX1	GO:0043565
HMBOX1	GO:0044877
HMBOX1	GO:1990837
HMBOX1	GO:0000122
HMBOX1	GO:0032212
HMBOX1	GO:0045892
HMBOX1	GO:0051972
HMBOX1	GO:0051973
HMBOX1	GO:0000781
HMBOX1	GO:0005654
HMBOX1	GO:0005737
HMBOX1	GO:0005813
HMBOX1	GO:0005829
HMBOX1	GO:0016604
ITPR3	GO:0016020
ITPR3	GO:0005783
ITPR3	GO:0005789
ITPR3	GO:0005737
ITPR3	GO:0006811
ITPR3	GO:0055085
ITPR3	GO:0005216
ITPR3	GO:0005262
ITPR3	GO:0006816
ITPR3	GO:0070588
ITPR3	GO:0005220
ITPR3	GO:0015278
ITPR3	GO:0035091
ITPR3	GO:0070679
ITPR3	GO:0007613
ITPR3	GO:0048016
ITPR3	GO:0050913
ITPR3	GO:0050916
ITPR3	GO:0050917
ITPR3	GO:0060291
ITPR3	GO:0005634
ITPR3	GO:0005654
ITPR3	GO:0005730
ITPR3	GO:0043231
ITPR3	GO:0051209
ITPR3	GO:0012505
ITPR3	GO:0051592
ITPR3	GO:0005886
ITPR3	GO:0043235
CHMP4B	GO:0007034
CHMP4B	GO:0042802
CHMP4B	GO:0042803
CHMP4B	GO:0000281
CHMP4B	GO:0006620
CHMP4B	GO:0006914
CHMP4B	GO:0006997
CHMP4B	GO:0007080
CHMP4B	GO:0010458
CHMP4B	GO:0010506
CHMP4B	GO:0010824
CHMP4B	GO:0031468
CHMP4B	GO:0036438
CHMP4B	GO:0039702
CHMP4B	GO:0046755
CHMP4B	GO:0060548
CHMP4B	GO:0061952
CHMP4B	GO:0090148
CHMP4B	GO:0090611
CHMP4B	GO:1901215
CHMP4B	GO:1901673
CHMP4B	GO:1902902
CHMP4B	GO:0000815
CHMP4B	GO:0005634
CHMP4B	GO:0005635
CHMP4B	GO:0005737
CHMP4B	GO:0005768
CHMP4B	GO:0005829
CHMP4B	GO:0009898
CHMP4B	GO:0016020
CHMP4B	GO:0030117
CHMP4B	GO:0030496
CHMP4B	GO:0031982
CHMP4B	GO:0051258
CHMP4B	GO:0046761
CHMP4B	GO:0001778
CHMP4B	GO:0043162
CHMP4B	GO:0071985
CHMP4B	GO:0097352
CHMP4B	GO:1902774
CHMP4B	GO:0000421
CHMP4B	GO:0000776
CHMP4B	GO:0005643
CHMP4B	GO:0005765
CHMP4B	GO:0005828
CHMP4B	GO:0005886
CHMP4B	GO:0032585
CHMP4B	GO:1904930
tgu-mir-204-1	GO:0016442
CNPPD1	GO:0000079
CNPPD1	GO:0019901
SH3PXD2A	GO:0005515
SH3PXD2A	GO:0005737
SH3PXD2A	GO:0035091
SH3PXD2A	GO:0001701
SH3PXD2A	GO:0070273
SH3PXD2A	GO:0072593
SH3PXD2A	GO:0032266
SH3PXD2A	GO:0002020
SH3PXD2A	GO:0005546
SH3PXD2A	GO:0010314
SH3PXD2A	GO:0002102
SH3PXD2A	GO:0043325
SH3PXD2A	GO:0006801
SH3PXD2A	GO:0072675
ITPA	
ITPA	GO:0046872
ITPA	GO:0016787
ITPA	GO:0005737
ITPA	GO:0000166
ITPA	GO:0047429
ITPA	GO:0009117
ITPA	GO:0009143
ITPA	GO:0009204
ANKMY2	GO:0046872
ANKMY2	GO:0019899
ANKMY2	GO:0005515
MTG2	GO:0005743
MTG2	GO:0003924
MTG2	GO:0005759
MTG2	GO:0044065
MTG2	GO:0070129
MTG2	GO:0005761
MTG2	GO:0005525
MTG2	GO:0000287
MTG2	GO:0000166
MTG2	GO:0042254
TRDMT1	GO:0005737
TRDMT1	GO:0030488
TRDMT1	GO:0008175
TRDMT1	GO:0016428
TRDMT1	GO:0036416
TRDMT1	GO:0008168
TRDMT1	GO:0016740
TRDMT1	GO:0032259
GPR68	GO:0016020
GPR68	GO:0007186
GPR68	GO:0007165
GPR68	GO:0004930
GPR68	GO:0032024
GPR68	GO:0035774
GPR68	GO:0045656
GPR68	GO:0071467
GPR68	GO:2001206
GPR68	GO:0016021
GPR68	GO:0030073
GPR68	GO:0030224
GPR68	GO:0036035
AGRN	GO:0043113
AGRN	GO:0043236
AGRN	GO:0007213
AGRN	GO:0005604
AGRN	GO:0062023
AGRN	GO:0005509
AGRN	GO:0005515
AGRN	GO:0045202
AGRN	GO:0030154
AGRN	GO:0005886
AGRN	GO:0071944
POLR2B	GO:0046872
POLR2B	GO:0016740
POLR2B	GO:0003677
POLR2B	GO:0003899
POLR2B	GO:0006351
POLR2B	GO:0016779
POLR2B	GO:0032549
POLR2B	GO:0006366
POLR2B	GO:0000781
POLR2B	GO:0005634
POLR2B	GO:0005654
POLR2B	GO:0005665
POLR2B	GO:0000428
POLR2B	GO:0034062
GPR137C	GO:0005765
GPR137C	
NAA38	GO:0005634
NAA38	GO:0005737
NAA38	GO:0043066
NAA38	GO:0031417
NAA38	GO:0005654
NAA38	GO:0005844
NR1H3	GO:0003677
NR1H3	GO:0046872
NR1H3	GO:0005634
NR1H3	GO:0008270
NR1H3	GO:0006355
NR1H3	GO:0003700
NR1H3	GO:0006629
NR1H3	GO:0043565
NR1H3	GO:0004879
NR1H3	GO:0030522
NR1H3	GO:0006351
NR1H3	GO:0000978
NR1H3	GO:0001228
NR1H3	GO:0000122
NR1H3	GO:0010875
NR1H3	GO:0010887
NR1H3	GO:0042632
NR1H3	GO:0043031
NR1H3	GO:0044255
NR1H3	GO:0045861
NR1H3	GO:0045892
NR1H3	GO:0045893
NR1H3	GO:0045944
NR1H3	GO:0050728
NR1H3	GO:0055088
NR1H3	GO:0055092
NR1H3	GO:0070328
NR1H3	GO:0071222
NR1H3	GO:0090188
NR1H3	GO:0090341
NR1H3	GO:0120163
NR1H3	GO:0005737
NR1H3	GO:0090575
NR1H3	GO:0000976
NR1H3	GO:0036151
NR1H3	GO:1903573
NR1H3	GO:0032810
NR1H3	GO:0010867
NR1H3	GO:0032369
NR1H3	GO:0032376
NR1H3	GO:0032570
NR1H3	GO:0034145
NR1H3	GO:0043277
NR1H3	GO:0045723
NR1H3	GO:0048550
NR1H3	GO:0051006
NR1H3	GO:0000785
NR1H3	GO:0005654
NR1H3	GO:0005829
NR1H3	GO:0043235
NR1H3	GO:0009755
NR1H3	GO:0042789
NR1H3	GO:0031490
NR1H3	GO:0051247
EPS8	GO:0035591
EPS8	GO:0051017
EPS8	GO:0051016
EPS8	GO:0003779
EPS8	GO:0005515
EPS8	GO:0005938
EPS8	GO:0005903
EPS8	GO:0098978
EPS8	GO:0014069
EPS8	GO:0031267
EPS8	GO:0031532
EPS8	GO:0048149
EPS8	GO:0008344
EPS8	GO:0032587
EPS8	GO:1990830
EPS8	GO:0008360
EPS8	GO:0045202
EPS8	GO:0032420
EPS8	GO:0099072
EPS8	GO:0010458
EPS8	GO:0016601
EPS8	GO:0030832
EPS8	GO:0036336
EPS8	GO:0051764
EPS8	GO:0070358
EPS8	GO:0017146
EPS8	GO:0032421
EPS8	GO:0032426
EPS8	GO:0005737
ETNPPL	GO:0003824
ETNPPL	GO:0030170
ETNPPL	GO:0008483
ETNPPL	GO:0050459
CCNB2	GO:0016538
CCNB2	GO:0040008
CCNB2	GO:0043029
CCNB2	GO:0048538
CCNB2	GO:0005813
CCNB2	GO:0005829
CCNB2	GO:0015630
CCNB2	GO:0016020
CCNB2	GO:0007057
CCNB2	GO:0008315
CCNB2	GO:0005737
CCNB2	GO:0001701
CCNB2	GO:0044772
CCNB2	
RUNDC3A	GO:0043231
DHX8	GO:0003676
DHX8	GO:0005634
DHX8	GO:0016787
DHX8	GO:0000166
DHX8	GO:0000398
DHX8	GO:0006397
DHX8	GO:0008380
DHX8	GO:0005524
DHX8	GO:0003724
DHX8	GO:0004386
DHX8	GO:0042802
DHX8	GO:0005654
DHX8	GO:0016604
DHX8	GO:0071007
DHX8	GO:0071013
DHX8	GO:0005829
ZNF341	GO:0001216
ZNF341	GO:0003677
ZNF341	GO:0045893
ZNF341	GO:0005634
PIEZO2	GO:0016020
PIEZO2	GO:0006811
PIEZO2	GO:0034220
PIEZO2	GO:0008381
PIEZO2	GO:0016021
RGS19	
WDHD1	GO:0003677
WDHD1	GO:0005634
WDHD1	GO:0043229
WDHD1	GO:0005515
WDHD1	GO:0005654
CSF3	GO:0007165
CSF3	GO:0005576
CSF3	GO:0006955
CSF3	GO:0008083
CSF3	GO:0005125
CSF3	GO:0005130
CSF3	GO:0045639
CSF3	GO:0019899
CSF3	GO:0014068
CSF3	GO:0030838
CSF3	GO:0032092
CSF3	GO:0033138
CSF3	GO:0045944
CSF3	GO:0050731
CSF3	GO:0051091
CSF3	GO:0051897
CSF3	GO:0071345
CSF3	GO:2000251
MSH2	GO:0003677
MSH2	GO:0005634
MSH2	GO:0000166
MSH2	GO:0005524
MSH2	GO:0006281
MSH2	GO:0006974
MSH2	GO:0050896
MSH2	GO:0000287
MSH2	GO:0000400
MSH2	GO:0003682
MSH2	GO:0003684
MSH2	GO:0003690
MSH2	GO:0003697
MSH2	GO:0008022
MSH2	GO:0016887
MSH2	GO:0019237
MSH2	GO:0019899
MSH2	GO:0019901
MSH2	GO:0030983
MSH2	GO:0032137
MSH2	GO:0032139
MSH2	GO:0032142
MSH2	GO:0032143
MSH2	GO:0032181
MSH2	GO:0032357
MSH2	GO:0032405
MSH2	GO:0042803
MSH2	GO:0043531
MSH2	GO:0002204
MSH2	GO:0006119
MSH2	GO:0006298
MSH2	GO:0006301
MSH2	GO:0006302
MSH2	GO:0007281
MSH2	GO:0008340
MSH2	GO:0008584
MSH2	GO:0008630
MSH2	GO:0010165
MSH2	GO:0010224
MSH2	GO:0016446
MSH2	GO:0016447
MSH2	GO:0019724
MSH2	GO:0030183
MSH2	GO:0031573
MSH2	GO:0042771
MSH2	GO:0043524
MSH2	GO:0043570
MSH2	GO:0045190
MSH2	GO:0045910
MSH2	GO:0048298
MSH2	GO:0048304
MSH2	GO:0051096
MSH2	GO:0071168
MSH2	GO:0032301
MSH2	GO:0032302
MSH2	GO:0032300
MSH2	GO:0001701
MSH2	GO:0005654
MSH2	GO:0008094
MSH2	GO:0051726
MSH2	GO:0140664
PSMA7	GO:0005634
PSMA7	GO:0000502
PSMA7	GO:0005737
PSMA7	GO:0019773
PSMA7	GO:0042802
PSMA7	GO:0005839
PSMA7	GO:0098794
PSMA7	GO:0051603
PSMA7	GO:0006511
	GO:0030705
	GO:0031122
NOA1	GO:0005525
NOA1	GO:0031314
NOA1	GO:0005739
NOA1	GO:0010941
NOA1	GO:0043457
CEMIP2	GO:0016020
CEMIP2	GO:0005886
CEMIP2	GO:0016787
CEMIP2	GO:0004415
CEMIP2	GO:0005509
CEMIP2	GO:0005829
CEMIP2	GO:0005730
CEMIP2	GO:0043231
CEMIP2	GO:0030214
CEMIP2	
PPFIA4	GO:0098978
PPFIA4	GO:0098793
PPFIA4	GO:0098688
PPFIA4	GO:0045202
PPFIA4	GO:0048786
PPFIA4	GO:0005515
PPFIA4	GO:0005737
SLC12A5	GO:0016020
SLC12A5	GO:0006811
SLC12A5	GO:0055085
SLC12A5	GO:0015293
SLC12A5	GO:0006813
SLC12A5	GO:0045202
SLC12A5	GO:0071805
SLC12A5	GO:0022857
SLC12A5	GO:1902476
SLC12A5	GO:0015377
SLC12A5	GO:0015379
SLC12A5	GO:0007268
SLC12A5	GO:0005887
SLC12A5	GO:0016021
SLC12A5	GO:0015108
SLC12A5	GO:0006821
SLC12A5	GO:0006873
SLC12A5	GO:0006971
SLC12A5	GO:0007612
SLC12A5	GO:0030644
SLC12A5	GO:0035264
SLC12A5	GO:0040040
SLC12A5	GO:0060996
SLC12A5	GO:0005886
SLC12A5	GO:0043005
SLC12A5	GO:0043025
SLC12A5	GO:0071944
SLC12A5	GO:0009410
METTL13	GO:0008168
METTL13	GO:0000122
METTL13	GO:1902807
METTL13	GO:0005634
METTL13	GO:0005737
METTL13	GO:0005739
PID1	GO:0051881
PID1	GO:0046627
PID1	GO:0042127
LIN28A	GO:0005634
LIN28A	GO:0003723
LIN28A	GO:1990904
LIN28A	GO:0000932
LIN28A	GO:0031054
LIN28A	GO:0005829
LIN28A	GO:0005737
LIN28A	GO:0005730
LIN28A	GO:0045666
LIN28A	GO:0007281
LIN28A	GO:0010586
